order_id,customer_id,customer_name,product_id,product_name,category,quantity,unit_price_eur,discount_pct,tax_rate,total_amount_eur,payment_method,payment_status,order_date,shipping_city,shipping_country,shipping_method,delivery_date,delivery_status,warehouse_id,customer_segment,device_type,return_requested,customer_satisfaction_score,created_at
ORD-2023044479,CUST-805033,Sophie Becker,PROD-70611,Bosch Plus 1509,Beauty,1.0,223.65,24.05,0.19,1891.66,PayPal,COMPLETED,2023-10-03,Berlin,GERMANY,express,2025-11-22,Delivered,WH-BER,Regular,Tablet,False,,2023-02-06 15:36:00
ORD-2023044480,CUST-335946,Christina Schulz,PROD-36910,Adidas Pro 2401,Food,4.0,777.9,11.22,0.19,613.93,credit_card,COMPLETED,18-02-2024,Hamburg,DE,Next Day,2023-05-31,DELIVERED,WH-BER,Regular,mobile,False,,2023-10-08 03:09:00
ORD-2023044481,CUST-428884,Daniel Wagner,PROD-47700,Bosch Max 4126,Toys,4.0,74.73,0.0,0.19,479.01,Klarna,COMPLETED,2023-08-10,Hamburg,DE,Pickup,2023-06-11,Pending,WH-CGN,Regular,Desktop,False,5.0,2023-01-13 04:32:00
ORD-2023044482,CUST-603090,Mia Weber,PROD-60132,Samsung Plus 3965,Books,2.0,591.05,0.0,0.19,354.42,PayPal,Pending,2025-04-16,Leipzig,GERMANY,Standard,14/10/2025,Shipped,WH-HAM,Budget,Desktop,False,4.0,2023-11-20 22:06:00
ORD-2023044483,CUST-846866,Thomas Schulz,PROD-86145,Samsung Max 1945,Clothing,5.0,600.69,0.0,0.19,1830.69,Invoice,Completed,14 Feb 2023,Dortmund,Germany,Express,2025-06-28,Delivered,WH-BER,Regular,Desktop,True,,2023-07-11 09:35:00
ORD-2023044484,CUST-909386,Thomas Becker,PROD-14760,Nike Plus 7460,Books,5.0,100.33,0.0,0.07,1330.19,Credit Card,COMPLETED,22/06/2025,Cologne,Deutschland,Pickup,2023-11-26,In Transit,WH-CGN,New,Desktop,True,1.0,2023-10-13 02:42:00
ORD-2023044485,CUST-862503,Daniel Muller,PROD-45112,Apple Pro 3101,Sports,1.0,370.82,0.0,0.19,1990.35,Klarna,Failed,2024-07-22,Dresden,GERMANY,express,25-06-2024,Delivered,WH-BER,New,mobile,False,2.0,2023-04-11 23:54:00
ORD-2023044486,CUST-695356,Max Richter,PROD-43740,Samsung Max 5301,Beauty,2.0,609.47,25.6,0.19,842.52,Klarna,COMPLETED,2023-06-25,Dresden,Germany,Express,2024-06-01,Cancelled,WH-MUC,Premium,Tablet,False,,2023-06-09 01:47:00
ORD-2023044487,CUST-534159,Lisa Hoffmann,PROD-52749,Samsung Max 296,Toys,1.0,977.27,19.6,0.07,1532.71,Klarna,completed,2023-12-23,Dortmund,DE,Pickup,24/07/2024,In Transit,WH-FRA,New,Desktop,True,3.0,2023-06-26 21:13:00
ORD-2023044488,CUST-563082,Sabine Richter,PROD-14222,Samsung Plus 3097,Home,1.0,579.87,0.0,0.19,1413.89,Credit Card,pending,2025-10-26,Essen,Deutschland,express,2023-02-12,Pending,WH-HAM,New,Desktop,True,,2023-03-21 23:29:00
ORD-2023044489,CUST-905962,Andreas Sowah,PROD-81036,IKEA Plus 3421,Sports,2.0,461.17,0.0,0.19,910.18,Credit Card,Failed,2024-12-03,Leipzig,DE,Next Day,2024-12-02,In Transit,WH-BER,Premium,Tablet,False,3.0,2023-10-22 01:13:00
ORD-2023044490,CUST-960024,Max Hoffmann,PROD-54359,IKEA Plus 2077,Home,1.0,939.08,0.0,0.07,877.3,Invoice,completed,18/12/2025,Bremen,GERMANY,Express,2025-01-12,In Transit,WH-DRS,Budget,mobile,False,,2023-05-14 06:39:00
ORD-2023044491,CUST-165594,Max Koch,PROD-94771,Adidas Max 127,Electronics,2.0,28.5,0.0,0.19,1489.21,Klarna,pending,2025-10-14,Cologne,Deutschland,Next Day,2023-05-14,Cancelled,WH-HAM,New,Desktop,True,2.0,2023-09-28 16:06:00
ORD-2023044492,CUST-828240,Michael Schneider,PROD-92783,Samsung Plus 968,Sports,2.0,209.67,1.98,0.19,1843.39,paypal,Refunded,10/08/2023,Leipzig,Germany,Next Day,30-06-2025,Cancelled,WH-MUC,Premium,mobile,True,,2023-02-21 10:02:00
ORD-2023044493,CUST-381049,Sarah Osei,PROD-34190,Nike Max 9276,Sports,1.0,823.35,11.51,0.07,389.49,Credit Card,COMPLETED,2025-01-07,Hamburg,Deutschland,express,27 May 2025,Shipped,WH-DRS,New,Desktop,True,,2023-12-07 04:37:00
ORD-2023044494,CUST-645427,Sabine Richter,PROD-74205,Adidas Pro 9192,Home,1.0,88.09,16.13,0.07,1847.4,credit_card,pending,2023-03-19,Cologne,Germany,express,2024-04-16,delivered,WH-HAM,New,Tablet,True,4.0,2023-12-04 10:44:00
ORD-2023044495,CUST-123432,Daniel Agyeman,PROD-35119,Samsung Max 6494,Books,1.0,420.51,16.57,0.07,1284.88,Credit Card,Refunded,2024-12-09,Dusseldorf,GERMANY,Standard,2025-10-22,Delivered,WH-MUC,Budget,Desktop,False,3.0,2023-11-21 11:11:00
ORD-2023044496,CUST-305538,Leon Klein,PROD-23874,Bosch Plus 8351,Food,3.0,109.42,20.04,0.19,976.67,Invoice,pending,2023-03-01,Frankfurt,DE,Express,31 Oct 2024,In Transit,WH-CGN,Regular,MOBILE,False,1.0,2023-11-25 18:02:00
ORD-2023044497,CUST-837771,Petra Osei,PROD-99114,Samsung Pro 1418,Beauty,0.0,602.81,24.8,0.19,1919.6,Klarna,completed,2023-08-05,Bremen,Germany,Next Day,2023-03-28,delivered,WH-BER,VIP,Desktop,True,N/A,2023-02-20 10:26:00
ORD-2023044498,CUST-904932,Lisa Koch,PROD-68835,Samsung Pro 7272,Toys,1.0,800.06,0.0,0.07,61.48,Klarna,completed,2024-11-19,Cologne,Germany,Standard,29-01-2023,Pending,WH-FRA,VIP,Tablet,True,5.0,2023-01-18 05:04:00
ORD-2023044499,CUST-995645,Paul Sowah,PROD-57946,Samsung Pro 6147,Clothing,1.0,438.46,0.0,0.19,180.27,Klarna,Pending,23/11/2025,,GERMANY,Express,2023-02-19,In Transit,WH-HAM,Budget,Mobile,True,,2023-03-02 15:42:00
ORD-2023044500,CUST-799987,Mia Koch,PROD-21939,Samsung Max 420,Sports,1.0,15.23,0.0,0.19,613.61,paypal,completed,2023-03-25,Leipzig,Deutschland,Standard,2023-04-20,Shipped,WH-DRS,New,mobile,False,4.0,2023-08-14 02:10:00
ORD-2023044501,CUST-111538,Leon Schmidt,PROD-65979,Samsung Pro 8423,Beauty,1.0,286.57,0.0,0.07,287.67,credit_card,Completed,2025-01-16,Frankfurt,GERMANY,Next Day,07-10-2025,delivered,WH-HAM,Premium,Mobile,True,2.0,2023-02-08 17:36:00
ORD-2023044502,CUST-796456,Mia Wagner,PROD-12994,Samsung Max 5855,Toys,5.0,896.13,26.84,0.07,1583.71,credit_card,completed,03-11-2024,Munich,GERMANY,express,2023-05-04,Delivered,WH-CGN,Regular,mobile,True,,2023-01-25 23:23:00
ORD-2023044503,CUST-154053,Andreas Klein,PROD-73801,Bosch Plus 2564,Food,3.0,436.26,18.07,0.07,294.56,Klarna,Pending,07/26/2024,Berlin,Germany,Next Day,2025-04-17,Shipped,WH-CGN,Premium,Mobile,True,3.0,2023-12-19 09:41:00
ORD-2023044504,CUST-578441,Emma Boateng,PROD-61798,Adidas Plus 752,Toys,1.0,863.6,0.0,0.19,614.53,Credit Card,COMPLETED,2023-06-22,Hanover,DE,Next Day,04-02-2023,Delivered,WH-HAM,Premium,mobile,False,1.0,2023-01-22 09:52:00
ORD-2023044505,CUST-806262,Emma Meyer,PROD-65180,Apple Max 5466,Electronics,1.0,131.99,0.0,0.19,287.68,Credit Card,completed,2023-03-21,Stuttgart,Deutschland,Next Day,2023-10-10,In Transit,WH-CGN,Budget,Mobile,True,3.0,2023-05-24 07:19:00
ORD-2023044506,CUST-855935,Leon Osei,PROD-93077,Apple Max 622,Electronics,2.0,904.75,0.0,0.19,1239.63,Credit Card,Completed,2023-05-21,Munich,Germany,Pickup,2024-10-02,Cancelled,WH-DRS,Budget,Mobile,False,2.0,2023-04-28 02:21:00
ORD-2023044507,CUST-339418,Sabine Klein,PROD-90050,Apple Plus 8762,Beauty,3.0,191.13,0.0,0.19,1700.48,Invoice,Refunded,2025-01-11,Hanover,GERMANY,Pickup,07/22/2023,In Transit,WH-HAM,Budget,Desktop,False,2.0,2023-06-26 04:21:00
ORD-2023044508,CUST-943676,Lisa Osei,PROD-43655,Bosch Pro 3736,Food,1.0,679.67,4.28,0.19,1375.29,PayPal,Completed,2025-12-08,Berlin,GERMANY,Next Day,2025-07-12,Delivered,WH-HAM,VIP,Mobile,True,5.0,2023-11-22 03:52:00
ORD-2023044509,CUST-481896,Sarah Meyer,PROD-86385,Adidas Plus 3682,Home,1.0,758.55,0.0,0.19,401.61,Invoice,pending,2024-12-04,Nuremberg,GERMANY,Pickup,2023-05-20,Shipped,WH-DRS,New,mobile,False,3.0,2023-08-07 04:46:00
ORD-2023044510,CUST-911785,Sabine Schulz,PROD-99162,Samsung Pro 7200,Clothing,2.0,903.62,0.0,0.19,607.62,paypal,completed,2025-08-06,Munich,GERMANY,Standard,2025-01-04,DELIVERED,WH-HAM,Budget,MOBILE,False,2.0,2023-06-17 18:11:00
ORD-2023044511,CUST-759439,Felix Schmidt,PROD-94237,Bosch Max 1027,Books,1.0,198.31,0.0,0.19,682.37,credit_card,COMPLETED,2024-10-28,Dusseldorf,DE,express,2024-12-08,DELIVERED,WH-HAM,VIP,Desktop,True,5.0,2023-10-23 15:25:00
ORD-2023044512,CUST-558178,Mia Wagner,PROD-64101,Bosch Plus 9976,Electronics,3.0,830.99,0.0,0.19,1135.29,Bank Transfer,Failed,2024-12-10,Nuremberg,Germany,express,02/04/2024,Shipped,WH-BER,VIP,Tablet,False,,2023-04-07 14:03:00
ORD-2023044513,CUST-984453,Christina Weber,PROD-85205,Nike Pro 7109,Toys,2.0,928.37,0.0,0.19,1267.76,Invoice,Completed,2023-01-04,Essen,DE,Pickup,2023-08-19,delivered,WH-FRA,Regular,Mobile,True,1.0,2023-03-18 22:03:00
ORD-2023044514,CUST-482475,Paul Sowah,PROD-60885,Samsung Plus 9588,Toys,1.0,753.65,0.0,0.19,1544.06,Invoice,Failed,2023-03-30,Leipzig,Deutschland,Standard,2023-01-20,Pending,WH-BER,Regular,mobile,True,,2023-12-26 10:46:00
ORD-2023044515,CUST-687957,Paul Meyer,PROD-19583,Adidas Max 1202,Books,30.0,980.51,0.0,0.19,888.31,Klarna,Failed,2023-08-03,Berlin,GERMANY,Standard,2023-06-07,Pending,WH-MUC,VIP,Mobile,False,N/A,2023-02-08 07:40:00
ORD-2023044516,CUST-953288,Michael Becker,PROD-44254,Adidas Plus 4710,Books,7.0,377.69,0.0,0.19,1078.7,Invoice,pending,01/04/2024,Nuremberg,Deutschland,Express,2025-06-10,Delivered,WH-MUC,New,Mobile,False,,2023-08-28 13:24:00
ORD-2023044517,CUST-260817,Felix Richter,PROD-41255,Samsung Max 646,Toys,4.0,304.71,27.3,0.19,618.41,Invoice,completed,05/31/2023,Essen,Germany,Pickup,22/08/2023,Delivered,WH-MUC,Budget,Desktop,False,,2023-12-23 17:08:00
ORD-2023044518,CUST-508768,Lukas Wolf,PROD-90708,Bosch Plus 8168,Sports,1.0,54.18,29.73,0.07,1163.96,Credit Card,pending,2025-04-09,Hanover,Germany,Next Day,2024-06-16,Pending,WH-DRS,Budget,Desktop,False,2.0,2023-11-11 11:50:00
ORD-2023044519,CUST-964406,Mia Weber,PROD-33104,IKEA Plus 9648,Food,2.0,725.63,0.03,0.07,824.99,Invoice,Pending,2023-06-03,Bremen,Germany,express,2024-07-27,delivered,WH-BER,Premium,Tablet,False,3.0,2023-11-26 11:42:00
ORD-2023044520,CUST-126413,Hanna Koch,PROD-30069,Adidas Pro 4938,Food,1.0,184.5,13.47,0.19,61.06,Invoice,COMPLETED,2023-12-27,Essen,DE,express,2023-12-24,In Transit,WH-FRA,Regular,mobile,True,3.0,2023-05-15 12:42:00
ORD-2023044521,CUST-638618,Felix Becker,PROD-97546,Samsung Pro 1499,Food,2.0,286.09,0.0,0.19,1888.72,credit_card,pending,2025-12-22,Hamburg,Germany,Express,2023-09-16,DELIVERED,WH-MUC,VIP,Mobile,True,1.0,2023-11-19 16:01:00
ORD-2023044522,CUST-282563,Lisa Meyer,PROD-28116,Bosch Pro 1570,Clothing,3.0,233.04,0.0,0.07,618.83,Klarna,completed,2025-07-05,Dortmund,DE,Pickup,21/07/2024,Cancelled,WH-HAM,VIP,mobile,True,,2023-06-14 00:33:00
ORD-2023044523,CUST-991080,Sarah Weber,PROD-34800,Bosch Pro 9061,Electronics,2.0,159.92,25.0,0.19,1532.76,Bank Transfer,Failed,2023-04-01,Dortmund,Deutschland,express,30 Jul 2024,Pending,WH-BER,Budget,MOBILE,True,N/A,2023-08-23 20:58:00
ORD-2023044524,CUST-459352,Daniel Mensah,PROD-93880,Bosch Max 2494,Toys,1.0,579.32,0.0,0.19,137.39,Klarna,Pending,2024-01-01,Frankfurt,Germany,express,20-01-2023,In Transit,WH-FRA,Regular,MOBILE,True,,2023-03-10 23:32:00
ORD-2023044525,CUST-290290,Felix Hoffmann,PROD-68969,Bosch Plus 9964,Food,5.0,302.71,16.34,0.19,1906.91,paypal,pending,2024-06-12,Hamburg,GERMANY,Express,2025-01-02,Delivered,WH-CGN,Premium,Mobile,False,2.0,2023-11-21 13:40:00
ORD-2023044526,CUST-801904,David Koch,PROD-41225,Nike Plus 6141,Clothing,4.0,347.48,1.77,0.19,218.96,PayPal,Pending,07 Jan 2023,Dresden,Germany,express,2023-09-16,Delivered,WH-HAM,Regular,MOBILE,True,,2023-11-25 09:56:00
ORD-2023044527,CUST-535243,Felix Mensah,PROD-19512,Bosch Pro 1631,Sports,4.0,822.78,0.0,0.07,473.13,Klarna,COMPLETED,2023-12-31,Hamburg,DE,Next Day,2023-02-11,Shipped,WH-FRA,Budget,mobile,True,,2023-01-23 08:09:00
ORD-2023044528,CUST-348810,Christina Richter,PROD-70887,Samsung Pro 5075,Electronics,3.0,539.51,0.0,0.19,1645.38,Klarna,Failed,2025-07-25,Nuremberg,GERMANY,Pickup,2024-12-21,Pending,WH-MUC,Budget,mobile,True,,2023-11-13 04:46:00
ORD-2023044529,CUST-864893,Anna Becker,PROD-97959,Apple Max 8577,Toys,2.0,974.67,0.0,0.19,125.13,credit_card,Completed,2025-11-25,Dusseldorf,Germany,Standard,2025-05-02,Shipped,WH-HAM,Regular,MOBILE,True,,2023-08-05 17:53:00
ORD-2023044530,CUST-593748,Leon Agyeman,PROD-91299,IKEA Max 1334,Food,2.0,421.83,0.0,0.19,75.29,PayPal,Pending,13 Jun 2024,,Germany,express,2025-04-05,Delivered,WH-BER,Regular,mobile,False,,2023-11-15 07:05:00
ORD-2023044531,CUST-949113,David Fischer,PROD-69786,Nike Plus 2610,Food,2.0,595.58,0.0,0.19,561.32,PayPal,Failed,01-04-2023,Duisburg,Deutschland,standard,2023-06-27,In Transit,WH-HAM,Budget,Mobile,True,3.0,2023-12-01 00:43:00
ORD-2023044532,CUST-720020,Lukas Osei,PROD-62385,Apple Max 9067,Sports,2.0,148.53,10.04,0.07,1765.24,Credit Card,Failed,29-11-2023,Leipzig,GERMANY,standard,2024-03-11,Delivered,WH-MUC,Premium,MOBILE,True,3.0,2023-03-23 09:42:00
ORD-2023044533,CUST-377260,Lisa Schmidt,PROD-48141,IKEA Pro 8784,Books,3.0,753.33,0.0,0.19,1648.34,credit_card,Refunded,2023-01-28,,Deutschland,Standard,24-10-2023,DELIVERED,WH-BER,Premium,Mobile,True,2.0,2023-07-12 14:34:00
ORD-2023044534,CUST-841911,Leon Schulz,PROD-36670,Bosch Max 1494,Sports,4.0,95.84,0.0,0.07,857.17,Invoice,Pending,2024-06-21,Hanover,DE,standard,2024-08-14,Cancelled,WH-CGN,New,Desktop,False,3.0,2023-02-25 18:53:00
ORD-2023044535,CUST-916215,Leon Wagner,PROD-72014,Samsung Max 4685,Home,2.0,736.31,0.0,0.19,1082.05,credit_card,Refunded,03-12-2025,Dusseldorf,DE,Next Day,2023-12-21,Pending,WH-HAM,New,MOBILE,False,,2023-04-26 03:15:00
ORD-2023044536,CUST-938776,Lisa Koch,PROD-67238,Nike Plus 2011,Toys,6.0,185.98,0.0,0.19,554.82,Credit Card,pending,18 Apr 2023,Leipzig,Germany,express,2023-10-19,Delivered,WH-DRS,Budget,Desktop,False,,2023-07-02 10:44:00
ORD-2023044537,CUST-171627,Mia Osei,PROD-60891,Samsung Plus 7546,Electronics,5.0,635.76,8.49,0.19,128.71,Klarna,pending,23 Feb 2023,Duisburg,Germany,Express,12/09/2025,In Transit,WH-FRA,Regular,Mobile,False,,2023-04-12 07:04:00
ORD-2023044538,CUST-248363,David Richter,PROD-25266,Samsung Plus 3917,Clothing,4.0,389.87,0.0,0.19,461.64,Klarna,pending,22 Dec 2024,Nuremberg,Germany,express,2025-04-24,Cancelled,WH-CGN,Regular,MOBILE,True,,2023-06-16 07:43:00
ORD-2023044539,CUST-631187,Andreas Boateng,PROD-15794,Nike Plus 7112,Electronics,1.0,762.4,0.0,0.19,493.79,Bank Transfer,Failed,01/28/2023,Cologne,DE,express,17-03-2024,delivered,WH-DRS,Regular,MOBILE,False,,2023-01-13 07:22:00
ORD-2023044540,CUST-900679,David Agyeman,PROD-41323,Apple Max 770,Food,1.0,130.22,27.5,0.19,903.96,Credit Card,Pending,2025-05-09,Munich,GERMANY,standard,2025-05-12,Shipped,WH-BER,VIP,Tablet,True,,2023-08-11 16:59:00
ORD-2023044541,CUST-648499,Thomas Bauer,PROD-48867,Nike Pro 1239,Electronics,1.0,95.07,0.0,0.19,910.16,PayPal,pending,2024-10-10,Cologne,GERMANY,Pickup,2025-05-01,Shipped,WH-DRS,Premium,MOBILE,False,5.0,2023-07-05 00:01:00
ORD-2023044542,CUST-509301,Daniel Fischer,PROD-62130,Nike Plus 8898,Sports,4.0,617.78,0.0,0.07,66.44,Credit Card,pending,2023-11-19,Dortmund,GERMANY,Standard,10/06/2025,Delivered,WH-HAM,Regular,Tablet,True,4.0,2023-12-20 05:45:00
ORD-2023044543,CUST-550011,Felix Weber,PROD-95267,Apple Max 1681,Home,4.0,312.57,26.32,0.19,1841.94,Bank Transfer,Failed,2024-08-18,Dortmund,DE,Next Day,28/01/2025,Pending,WH-DRS,Regular,MOBILE,False,,2023-08-25 06:07:00
ORD-2023044544,CUST-711607,Lukas Becker,PROD-42472,Samsung Max 7775,Electronics,3.0,280.94,16.78,0.19,1674.52,Bank Transfer,Completed,28-10-2024,Dresden,Deutschland,Next Day,06-10-2024,Delivered,WH-FRA,Premium,mobile,False,,2023-03-01 00:43:00
ORD-2023044545,CUST-208722,Hanna Richter,PROD-46464,Nike Max 3451,Beauty,3.0,290.35,0.0,0.19,910.24,PayPal,pending,2024-03-20,Cologne,GERMANY,express,2024-10-06,Delivered,WH-HAM,Budget,Mobile,False,,2023-03-26 03:34:00
ORD-2023044546,CUST-192757,Thomas Sowah,PROD-63648,IKEA Max 8970,Books,1.0,703.59,0.61,0.19,778.64,Invoice,COMPLETED,01/30/2025,Duisburg,GERMANY,Pickup,23/09/2023,In Transit,WH-DRS,Premium,Mobile,True,,2023-10-24 06:18:00
ORD-2023044547,CUST-949606,Paul Richter,PROD-66309,IKEA Max 4628,Clothing,1.0,222.1,0.0,0.07,1327.68,Bank Transfer,completed,05/29/2025,Dusseldorf,Deutschland,Pickup,2024-07-28,Delivered,WH-CGN,Premium,Desktop,True,,2023-07-21 13:43:00
ORD-2023044548,CUST-232388,Christina Wagner,PROD-22224,Apple Plus 7293,Clothing,1.0,28.1,0.0,0.07,965.46,Bank Transfer,Completed,2025-07-29,Hamburg,Deutschland,Next Day,25/08/2023,Shipped,WH-CGN,Budget,Mobile,True,4.0,2023-05-01 14:22:00
ORD-2023044549,CUST-804872,Anna Becker,PROD-40305,IKEA Max 7544,Clothing,2.0,972.01,0.0,0.19,1260.39,paypal,Failed,2025-11-20,Berlin,GERMANY,standard,2025-04-30,Shipped,WH-DRS,Premium,Tablet,True,2.0,2023-06-01 17:35:00
ORD-2023044550,CUST-234660,Mia Sowah,PROD-55584,Bosch Pro 8377,Home,1.0,532.19,0.0,0.19,1649.6,Bank Transfer,Completed,2025-08-14,Frankfurt,Germany,Pickup,21 Jun 2023,DELIVERED,WH-DRS,Budget,Tablet,False,,2023-09-20 23:29:00
ORD-2023044551,CUST-305650,Hanna Becker,PROD-81047,Adidas Pro 3050,Home,2.0,97.76,8.84,0.19,77.23,paypal,completed,2024-07-30,Stuttgart,Deutschland,Pickup,2023-08-13,Shipped,WH-MUC,Regular,Tablet,True,2.0,2023-02-12 19:59:00
ORD-2023044552,CUST-935467,Paul Wolf,PROD-11744,IKEA Pro 8767,Electronics,2.0,34.03,0.0,0.19,472.85,paypal,Refunded,2025-05-19,Nuremberg,Deutschland,express,2025-04-13,In Transit,WH-FRA,New,Desktop,True,5.0,2023-04-10 01:56:00
ORD-2023044553,CUST-941238,Sarah Hoffmann,PROD-35764,Apple Max 3850,Food,3.0,590.09,21.58,0.19,573.26,Klarna,COMPLETED,2025-04-17,Nuremberg,Deutschland,Express,04 Nov 2024,Cancelled,WH-DRS,New,Tablet,False,,2023-08-15 10:01:00
ORD-2023044554,CUST-274322,Paul Mensah,PROD-98130,Samsung Plus 7080,Sports,1.0,686.36,0.0,0.19,726.13,Bank Transfer,Failed,2023-09-12,Dusseldorf,Germany,standard,10/14/2023,Delivered,WH-DRS,Premium,mobile,False,N/A,2023-10-04 00:18:00
ORD-2023044555,CUST-179229,Mia Richter,PROD-75342,Apple Plus 8141,Food,1.0,175.09,0.0,0.19,1337.55,PayPal,COMPLETED,2023-05-19,Duisburg,GERMANY,Standard,25/01/2025,Cancelled,WH-MUC,VIP,mobile,False,,2023-07-21 13:23:00
ORD-2023044556,CUST-376671,Max Hoffmann,PROD-91336,IKEA Pro 4629,Books,4.0,19.51,0.0,0.19,879.22,Klarna,Completed,24 Apr 2024,Dresden,DE,Standard,2023-11-11,Delivered,WH-HAM,Budget,mobile,True,,2023-07-21 17:07:00
ORD-2023044557,CUST-757061,Daniel Koch,PROD-75194,Nike Pro 8285,Clothing,6.0,549.74,14.89,0.19,584.69,Invoice,Refunded,2023-12-30,Dusseldorf,DE,Standard,2023-06-06,DELIVERED,WH-CGN,Budget,mobile,True,4.0,2023-01-05 16:55:00
ORD-2023044558,CUST-789622,David Fischer,PROD-52576,Adidas Max 363,Clothing,2.0,430.18,17.87,0.19,1441.45,Credit Card,completed,2025-11-18,Leipzig,DE,express,2024-09-15,In Transit,WH-HAM,Premium,Mobile,True,,2023-12-16 00:43:00
ORD-2023044559,CUST-274473,Hanna Fischer,PROD-38711,Nike Max 4697,Toys,6.0,802.52,0.0,0.19,1836.12,Invoice,Failed,2023-01-30,Hamburg,GERMANY,Pickup,08/24/2023,DELIVERED,WH-MUC,Regular,MOBILE,True,N/A,2023-11-01 11:38:00
ORD-2023044560,CUST-437925,Hanna Schmidt,PROD-41261,Nike Max 642,Beauty,6.0,306.4,25.25,0.19,1624.63,Invoice,COMPLETED,2024-07-11,Frankfurt,DE,express,2025-03-24,Pending,WH-MUC,VIP,Tablet,True,1.0,2023-09-01 04:15:00
ORD-2023044561,CUST-266793,Felix Osei,PROD-89301,Bosch Pro 2600,Books,4.0,386.51,0.0,0.19,744.6,Credit Card,completed,2025-07-04,Nuremberg,GERMANY,standard,2023-10-13,DELIVERED,WH-DRS,New,Mobile,False,4.0,2023-01-27 07:30:00
ORD-2023044562,CUST-944212,Sarah Agyeman,PROD-21194,Apple Pro 7325,Clothing,3.0,444.9,0.0,0.19,67.49,Bank Transfer,Pending,2024-12-25,Hanover,GERMANY,Standard,2025-09-14,delivered,WH-CGN,VIP,MOBILE,False,2.0,2023-12-21 01:29:00
ORD-2023044563,CUST-495953,Lisa Klein,PROD-71164,IKEA Pro 5430,Food,2.0,589.11,0.0,0.19,350.33,Credit Card,Pending,2024-11-28,Stuttgart,GERMANY,Next Day,2025-07-27,Shipped,WH-DRS,Regular,MOBILE,True,,2023-02-19 08:02:00
ORD-2023044564,CUST-186621,Thomas Bauer,PROD-92890,Apple Plus 3573,Home,6.0,374.58,13.87,0.19,131.26,Credit Card,pending,2023-06-27,Berlin,Germany,standard,2024-09-04,DELIVERED,WH-FRA,Budget,Mobile,False,5.0,2023-10-25 10:52:00
ORD-2023044565,CUST-213461,Lisa Boateng,PROD-12078,Samsung Plus 370,Books,3.0,663.05,21.09,0.07,1241.77,Credit Card,Completed,2025-02-12,Frankfurt,Germany,Next Day,09/10/2025,delivered,WH-MUC,Premium,mobile,True,3.0,2023-09-24 13:53:00
ORD-2023044566,CUST-714026,Michael Klein,PROD-37854,IKEA Max 3520,Sports,3.0,421.11,0.0,0.19,216.32,Klarna,pending,03/28/2023,Hamburg,Germany,Standard,2023-06-09,Shipped,WH-MUC,VIP,Desktop,False,5.0,2023-01-17 08:19:00
ORD-2023044567,CUST-612996,Michael Agyeman,PROD-83242,Samsung Max 1352,Beauty,1.0,474.22,0.0,0.19,473.42,PayPal,Pending,2025-10-09,Essen,GERMANY,Express,2024-07-18,Cancelled,WH-MUC,VIP,MOBILE,False,,2023-10-21 18:06:00
ORD-2023044568,CUST-928079,Emma Schmidt,PROD-64332,IKEA Plus 3909,Sports,4.0,905.07,0.0,0.19,190.95,credit_card,COMPLETED,01-12-2024,Frankfurt,DE,Pickup,2024-04-04,Pending,WH-HAM,VIP,Tablet,True,N/A,2023-12-04 07:20:00
ORD-2023044569,CUST-773092,Andreas Meyer,PROD-19845,Adidas Max 5624,Beauty,4.0,548.55,1.27,0.19,1577.28,Credit Card,pending,2023-06-29,Hanover,GERMANY,express,2024-08-02,delivered,WH-DRS,Regular,mobile,True,N/A,2023-07-04 08:52:00
ORD-2023044570,CUST-673103,Max Becker,PROD-61175,Samsung Max 7237,Food,3.0,598.3,0.0,0.19,127197.59907507365,Klarna,completed,2023-12-17,Hanover,GERMANY,express,15/07/2024,delivered,WH-CGN,Regular,Tablet,False,,2023-01-09 20:51:00
ORD-2023044571,CUST-695180,Sabine Hoffmann,PROD-74296,Nike Max 9189,Sports,4.0,966.79,2.89,0.19,1068.67,PayPal,COMPLETED,06/07/2025,Nuremberg,GERMANY,Next Day,2023-06-20,Shipped,WH-CGN,Premium,mobile,True,4.0,2023-02-11 17:31:00
ORD-2023044572,CUST-945182,Andreas Schmidt,PROD-79433,Bosch Max 2731,Food,2.0,561.77,0.0,0.19,1651.11,Bank Transfer,pending,2025-06-21,Dortmund,Germany,standard,2023-02-28,Shipped,WH-FRA,New,MOBILE,False,,2023-11-17 01:06:00
ORD-2023044573,CUST-253875,Anna Boateng,PROD-20821,Samsung Pro 3581,Books,2.0,453.91,10.4,0.19,1506.18,Invoice,pending,2023-03-28,Stuttgart,Germany,Express,08/01/2023,In Transit,WH-MUC,Premium,Tablet,False,,2023-06-26 17:04:00
ORD-2023044574,CUST-983846,Sarah Wolf,PROD-68208,Bosch Pro 870,Food,1.0,450.57,14.3,0.19,360.38,Credit Card,completed,22 Jan 2024,Leipzig,DE,Pickup,2024-02-18,DELIVERED,WH-FRA,Regular,mobile,False,2.0,2023-02-23 07:32:00
ORD-2023044575,CUST-449329,Christina Wolf,PROD-63635,Adidas Plus 1681,Electronics,4.0,787.36,19.63,0.19,1804.48,Klarna,completed,06/03/2025,,DE,standard,2023-11-28,In Transit,WH-BER,Premium,mobile,True,5.0,2023-06-12 04:12:00
